Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Physical_Activity,Parental_Education_Level,Distance_from_Home,Gender_Male,School_Type_Public,Internet_Access_Yes,Extracurricular_Activities_Yes,Learning_Disabilities_Yes,Study_Attendance_Interaction,Support_Score,High_Tutoring,Exam_Score
0.17236316976756622,0.9659947125309142,1.0,2.0,1.3549292205458625,1.1758888633531126,1.0,2.8381902080203782,0.0,1.0,0.0,-0.9368823832597979,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5945997808876832,-1.324846761605583,1,72
1.173578797781769,0.18461385608595518,1.0,1.0,0.6690944412541391,-1.6703107116750286,2.0,1.2165863972757622,2.0,1.0,1.0,-0.9368823832597979,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.1633911788879379,0.2586772041129636,1,70
-1.1625910009180376,-0.16266652455624883,1.0,2.0,-0.016740338037584422,0.48169384505356594,2.0,-1.2158193188411621,0.0,2.0,1.0,-0.9368823832597979,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0892480211130704,0.7865185260191457,0,65
0.33923244110326667,-1.6386081422856158,1.0,1.0,-0.7025751173293079,1.522986372502886,2.0,-1.2158193188411621,0.0,2.0,0.0,-0.9368823832597979,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.47352663977946147,-1.324846761605583,0,63
1.841055883124571,-0.6835870955195549,0.0,2.0,-1.3884098966210314,1.314727867013022,2.0,0.40578449190345406,0.0,0.0,2.0,-0.9368823832597979,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.1971807668879528,-1.324846761605583,0,70
0.17236316976756622,0.18461385608595518,1.0,2.0,-0.016740338037584422,-0.6290181842257087,2.0,1.2165863972757622,0.0,1.0,2.0,0.03038141739033513,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.23980910688752444,0.2586772041129636,1,69
-0.3282446442395352,-1.204507666482861,2.0,2.0,-2.074244675912755,-1.6703107116750286,0.0,0.40578449190345406,0.0,1.0,1.0,-0.9368823832597979,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7626153371129242,0.2586772041129636,0,64
1.0067095264460686,1.5737353786547712,0.0,2.0,-0.7025751173293079,-0.4901791805657994,1.0,-0.405017413468854,0.0,1.0,1.0,-1.904146183909931,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.7903757562215517,0.2586772041129636,0,71
0.005493898431865739,-1.0308674761617589,0.0,0.0,0.6690944412541391,0.898210856033294,1.0,2.8381902080203782,0.0,0.0,1.0,0.03038141739033513,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.43973705177944633,-2.3805294054179473,1,63
-1.329460272253738,-1.0308674761617589,2.0,2.0,-0.016740338037584422,-0.004242667756116709,1.0,-0.405017413468854,1.0,0.0,2.0,0.9976452180404681,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.4609334891132366,0.2586772041129636,0,64
0.17236316976756622,-0.24948661971679983,1.0,0.0,-0.7025751173293079,-1.2537937006953006,1.0,2.0273883026480704,0.0,1.0,0.0,1.964909018690601,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.04270317688743624,-1.324846761605583,1,65
-1.1625910009180376,0.7055344270492612,2.0,1.0,-2.074244675912755,-0.6290181842257087,0.0,-0.405017413468854,0.0,2.0,2.0,0.9976452180404681,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8452121077796277,0.2586772041129636,0,67
-0.8288524582466366,-0.3363067148773508,2.0,2.0,-0.7025751173293079,0.48169384505356594,1.0,2.0273883026480704,0.0,2.0,2.0,0.9976452180404681,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.8527209051129645,1.314359847925328,1,69
0.17236316976756622,-0.6835870955195549,2.0,2.0,0.6690944412541391,1.73124487799275,1.0,1.2165863972757622,0.0,2.0,2.0,0.03038141739033513,1.0,2.0,1.0,0.0,1.0,1.0,0.0,-0.15440275311265197,2.3700424917376925,1,70
-1.8300680862608394,0.7055344270492612,0.0,1.0,-1.3884098966210314,1.2453083651830672,0.0,0.40578449190345406,1.0,1.0,1.0,0.9976452180404681,2.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.505986273113257,-0.2691641177932186,0,66
-0.49511391557523565,-0.3363067148773508,1.0,1.0,0.6690944412541391,0.273435339563702,0.0,-0.405017413468854,0.0,1.0,1.0,0.9976452180404681,2.0,2.0,0.0,1.0,0.0,1.0,1.0,-0.5673866064461701,0.2586772041129636,0,63
0.33923244110326667,-0.3363067148773508,1.0,0.0,1.3549292205458625,0.06517683407383795,1.0,0.40578449190345406,0.0,2.0,1.0,1.964909018690601,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.1459491402208158,-0.2691641177932186,0,65
-0.49511391557523565,-1.1176875713223098,1.0,1.0,-0.7025751173293079,-1.1149546970353914,1.0,-1.2158193188411621,1.0,1.0,0.0,0.03038141739033513,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8545981044462987,-1.324846761605583,0,61
0.005493898431865739,-1.2913277616434118,0.0,1.0,-0.7025751173293079,1.314727867013022,1.0,-0.405017413468854,0.0,2.0,2.0,-0.9368823832597979,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5523690117794967,0.2586772041129636,0,64
0.005493898431865739,1.1396349028520163,1.0,0.0,0.6690944412541391,-0.8372766897155727,1.0,-1.2158193188411621,0.0,2.0,0.0,0.03038141739033513,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4988626148876404,-1.324846761605583,0,66
-0.49511391557523565,-1.4649679519645138,2.0,1.0,1.3549292205458625,-1.5314717080151194,2.0,-0.405017413468854,0.0,2.0,1.0,0.9976452180404681,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.9822476591130225,0.7865185260191457,0,63
1.173578797781769,1.0528148076914652,0.0,1.0,-0.016740338037584422,0.5511133468835206,0.0,0.40578449190345406,0.0,1.0,2.0,0.9976452180404681,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.6702349988881646,-0.2691641177932186,0,70
1.173578797781769,-1.0308674761617589,2.0,1.0,0.6690944412541391,-0.35134017690589003,2.0,-1.2158193188411621,1.0,1.0,2.0,0.03038141739033513,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4538098308876202,1.314359847925328,0,68
-0.6619831869109362,0.35825404640705716,2.0,2.0,-0.7025751173293079,0.898210856033294,0.0,-0.405017413468854,1.0,1.0,0.0,-1.904146183909931,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.4697722411127931,-0.2691641177932186,0,66
0.8398402551103681,-1.1176875713223098,0.0,1.0,0.6690944412541391,1.3841473688429766,1.0,-1.2158193188411621,1.0,1.0,1.0,0.9976452180404681,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1515807382208183,0.2586772041129636,0,65
0.6729709837746676,0.010973665764853174,1.0,1.0,-0.016740338037584422,-1.0455351952054368,1.0,-0.405017413468854,2.0,2.0,2.0,0.03038141739033513,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6114945748876908,1.314359847925328,0,68
1.0067095264460686,-0.07584642939569783,0.0,2.0,-0.7025751173293079,1.0370498596932032,0.0,-1.2158193188411621,2.0,1.0,0.0,-0.9368823832597979,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8630392855544701,-0.2691641177932186,0,66
-0.49511391557523565,1.1396349028520163,2.0,1.0,0.6690944412541391,0.06517683407383795,0.0,-1.2158193188411621,0.0,1.0,0.0,0.03038141739033513,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.024875999112594006,-0.7970054396994007,0,67
1.3404480691174694,1.48691528349422,2.0,0.0,1.3549292205458625,-1.5314717080151194,0.0,-1.2158193188411621,0.0,1.0,0.0,0.03038141739033513,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.105745244221693,-0.7970054396994007,0,70
0.17236316976756622,1.1396349028520163,0.0,1.0,1.3549292205458625,-0.35134017690589003,1.0,-1.2158193188411621,1.0,2.0,1.0,-1.904146183909931,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.6734421528877185,1.314359847925328,0,68
0.5061017124389672,-0.4231268100379018,0.0,0.0,-0.016740338037584422,-0.4901791805657994,1.0,-0.405017413468854,2.0,0.0,1.0,0.9976452180404681,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.24544070488752698,-1.8526880835117652,0,64
1.0067095264460686,-0.9440473810012079,1.0,1.0,-0.016740338037584422,1.3841473688429766,1.0,-0.405017413468854,0.0,1.0,0.0,0.9976452180404681,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3749674588875849,-0.7970054396994007,0,67
-0.8288524582466366,-0.7704071906801059,2.0,2.0,-0.7025751173293079,-0.4207596787358447,0.0,0.40578449190345406,0.0,2.0,0.0,0.9976452180404681,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.9935108551130275,0.2586772041129636,0,65
-0.6619831869109362,0.8791746173703632,1.0,1.0,-0.016740338037584422,-1.4620522061851646,2.0,0.40578449190345406,1.0,1.0,2.0,0.03038141739033513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.28956110511271244,-0.7970054396994007,0,67
0.5061017124389672,-0.7704071906801059,2.0,0.0,0.6690944412541391,0.4122743432236113,1.0,1.2165863972757622,1.0,2.0,2.0,-0.9368823832597979,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.07273836622078302,0.2586772041129636,1,68
0.17236316976756622,-1.725428237446167,2.0,1.0,-0.016740338037584422,0.34285484139365663,1.0,-1.2158193188411621,1.0,2.0,1.0,0.9976452180404681,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.6274569851128636,0.7865185260191457,0,64
0.005493898431865739,0.8791746173703632,2.0,0.0,-2.074244675912755,0.898210856033294,1.0,1.2165863972757622,0.0,1.0,0.0,0.03038141739033513,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.38623065488758995,-1.324846761605583,1,69
-1.8300680862608394,1.5737353786547712,2.0,1.0,1.3549292205458625,-0.7678571878856181,1.0,-0.405017413468854,0.0,1.0,0.0,0.03038141739033513,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.3370383331131812,-1.324846761605583,0,67
-0.49511391557523565,-0.9440473810012079,1.0,1.0,-0.016740338037584422,-0.35134017690589003,0.0,-1.2158193188411621,0.0,2.0,1.0,0.03038141739033513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.7907733271129368,0.2586772041129636,0,61
-0.16137537290383472,-0.4231268100379018,2.0,2.0,-0.7025751173293079,1.4535668706729312,1.0,0.40578449190345406,1.0,1.0,2.0,0.9976452180404681,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.31771909511272506,0.7865185260191457,0,70
-0.9957217295823371,0.27143395124650616,1.0,1.0,2.040763999837586,0.34285484139365663,1.0,-0.405017413468854,1.0,2.0,1.0,0.03038141739033513,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.8114225197796127,0.2586772041129636,0,66
1.6741866117888704,-0.8572272858406569,0.0,1.0,0.6690944412541391,-0.004242667756116709,1.0,-0.405017413468854,1.0,1.0,2.0,-0.9368823832597979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.949390454887842,-0.7970054396994007,0,67
-0.6619831869109362,-0.5967670003590039,1.0,1.0,-0.016740338037584422,1.3841473688429766,1.0,-0.405017413468854,0.0,1.0,0.0,0.9976452180404681,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.8001593237796076,-1.324846761605583,0,65
1.173578797781769,-1.4649679519645138,2.0,1.0,-0.7025751173293079,1.5924058743328406,1.0,-0.405017413468854,0.0,2.0,2.0,-0.9368823832597979,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.20038792088750682,0.7865185260191457,0,67
0.6729709837746676,1.313275093173118,1.0,0.0,-2.074244675912755,-0.8372766897155727,0.0,1.2165863972757622,0.0,1.0,2.0,0.03038141739033513,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2872863348879933,-1.324846761605583,1,70
0.005493898431865739,-0.6835870955195549,2.0,1.0,-0.016740338037584422,0.34285484139365663,1.0,-0.405017413468854,0.0,2.0,0.0,0.03038141739033513,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.28956110511271244,-0.2691641177932186,0,66
0.17236316976756622,0.7923545222098122,2.0,1.0,-0.016740338037584422,-1.6703107116750286,0.0,-0.405017413468854,1.0,1.0,2.0,0.9976452180404681,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.515757408887648,0.2586772041129636,0,69
0.5061017124389672,0.7055344270492612,1.0,1.0,0.6690944412541391,0.9676303578632486,1.0,-1.2158193188411621,1.0,2.0,2.0,1.964909018690601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8067233055544448,0.2586772041129636,0,70
1.173578797781769,0.7055344270492612,2.0,2.0,-0.016740338037584422,-1.0455351952054368,1.0,0.40578449190345406,0.0,1.0,2.0,-0.9368823832597979,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.467497470888074,0.2586772041129636,0,72
-0.16137537290383472,1.4000951883336692,1.0,1.0,-1.3884098966210314,-0.7678571878856181,1.0,-0.405017413468854,1.0,1.0,1.0,0.03038141739033513,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4312834388876101,-0.7970054396994007,0,69
-0.6619831869109362,1.660555473815322,0.0,2.0,-0.7025751173293079,0.898210856033294,2.0,0.40578449190345406,0.0,0.0,1.0,0.03038141739033513,2.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.019244401112591486,-0.7970054396994007,0,71
0.17236316976756622,-0.7704071906801059,1.0,0.0,0.6690944412541391,0.7593718523733847,1.0,0.40578449190345406,1.0,2.0,1.0,-0.9368823832597979,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.19382393911266962,-0.2691641177932186,0,66
1.173578797781769,-1.204507666482861,0.0,2.0,-0.7025751173293079,-0.559598682395754,0.0,-0.405017413468854,2.0,2.0,0.0,0.9976452180404681,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.35244106688757487,1.314359847925328,0,65
0.8398402551103681,-1.2913277616434118,1.0,2.0,0.6690944412541391,1.2453083651830672,0.0,0.40578449190345406,1.0,1.0,0.0,0.03038141739033513,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05772077155410962,-0.2691641177932186,0,66
0.8398402551103681,0.35825404640705716,1.0,0.0,-0.7025751173293079,0.6205328487134752,0.0,0.40578449190345406,1.0,2.0,2.0,0.03038141739033513,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.949390454887842,-0.2691641177932186,0,70
-1.6631988149251389,-1.1176875713223098,2.0,2.0,-0.7025751173293079,-0.976115693375482,1.0,-1.2158193188411621,0.0,2.0,1.0,-0.9368823832597979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.735004591780026,0.2586772041129636,0,61
0.6729709837746676,-1.551788047125065,1.0,1.0,-0.7025751173293079,-0.2125011732459807,2.0,0.40578449190345406,0.0,0.0,1.0,0.9976452180404681,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.19945553711267214,-1.8526880835117652,0,64
-0.16137537290383472,-0.8572272858406569,2.0,1.0,0.6690944412541391,-0.4901791805657994,2.0,-0.405017413468854,0.0,1.0,2.0,0.03038141739033513,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4960530317794715,-0.2691641177932186,0,65
2.0079251544602714,-1.4649679519645138,1.0,2.0,0.6690944412541391,1.106469361523158,1.0,0.40578449190345406,2.0,0.0,2.0,1.964909018690601,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7917057108877714,-0.2691641177932186,0,68
0.5061017124389672,0.010973665764853174,1.0,1.0,-0.016740338037584422,-0.559598682395754,0.0,0.40578449190345406,0.0,2.0,1.0,0.9976452180404681,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.46131862822095693,-0.7970054396994007,0,67
0.17236316976756622,0.35825404640705716,2.0,2.0,-0.016740338037584422,-1.6703107116750286,1.0,-1.2158193188411621,1.0,1.0,2.0,0.03038141739033513,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.31865147888755974,1.314359847925328,0,68
